203	老师给我们布置了家庭作业。	老師給我們布置瞭傢庭作業。	lǎoshī gěi wǒmen bùzhì le jiātíngzuòyè 。	The teacher gave us a homework.
204	我们看着这孩子玩耍。	我們看著這孩子玩耍。	wǒmen kànzhe zhè háizi wánshuǎ 。	We looked at the children playing.
205	你开始学习英语了吗？	你開始學習英語瞭嗎？	nǐ kāishǐ xuéxí yīngyǔ le mǎ ？	You start learning English yet?
206	它们是瓜。	它們是瓜。	tāmen shì guā 。	They are melon.
207	你走了，我们都会想你的。	你走瞭，我們都會想你的。	nǐ zǒu le ， wǒmen dōu huì xiǎng nǐ de 。	You go, we will miss you.
208	电视的优点在于它给体育爱好者提供了更大的方便。	電視的優點在於它給體育愛好者提供瞭更大的方便。	diànshì de yōudiǎn zàiyú tā gěi tǐyù àihàozhě tígōng le gēng dà de fāngbiàn 。	The advantage of television is that it gives sports enthusiasts to provide greater convenience.
209	我没有拜访他，因为我感冒了。	我沒有拜訪他，因為我感冒瞭。	wǒ méiyǒu bàifǎng tā ， yīnwèi wǒ gǎnmào le 。	I did not visit him because I have a cold.
210	乘公交车费时。	乘公交車費時。	chéng gōngjiāochē fèishí 。	Bus time-consuming.
211	由于火车延误，我迟到了。	由於火車延誤，我遲到瞭。	yóuyú huǒchē yánwu ， wǒ chídào le 。	Due to delays in the train, I'm late.
212	他还没来。他肯定错过公交车了。	他還沒來。他肯定錯過公交車瞭。	tā hái mòlái 。 tā kěndìng cuòguò gōngjiāochē le 。	He has not come yet. He must have missed the bus.
213	这种款式的帽子现在很流行。	這種款式的帽子現在很流行。	zhèzhǒng kuǎnshi de màozi xiànzài hěn liúxíng 。	This style of hat is very popular now.
214	其他的一切都好。	其他的一切都好。	qítā de yīqiè dōu hào 。	Other all is well.
215	你可以想象在月球上行走吗？	你可以想象在月球上行走嗎？	nǐ kěyǐ xiǎngxiàng zài yuèqiú shàng xíngzǒu mǎ ？	You can imagine walking on the moon do?
216	你会熘冰吗？	你會溜冰嗎？	nǐ huì liūbīng mǎ ？	You skate?
217	他有可能赢得比赛。	他有可能贏得比賽。	tā yǒu kěnéng yíngdé bǐsài 。	He is likely to win the game.
218	这件事至关重要。	這件事至關重要。	zhèjiàn shì zhìguānzhòngyào 。	It is essential.
219	不要拉我的腿！	不要拉我的腿！	bùyào lā wǒ de tuǐ ！	Do not pull my leg!
220	我无法相信自己的眼睛。	我無法相信自己的眼睛。	wǒ wúfǎ xiāngxìn zìjǐ de yǎnjīng 。	I could not believe my eyes.
221	我去听他的演讲去晚了。	我去聽他的演講去晚瞭。	wǒ qù tīng tā de yǎnjiǎng qù wǎn le 。	I listen to his speech to late.
222	你考虑周到，没有打扰我们。	你考慮周到，沒有打擾我們。	nǐ kǎol4zhōudào ， méiyǒu dǎrǎo wǒmen 。	Your thoughtful, did not bother us.
223	这件事他铭记于心。	這件事他銘記於心。	zhèjiàn shì tā míngjì yúxīn 。	This thing he would remember.
224	这本书对你来说读起来太难了。	這本書對你來說讀起來太難瞭。	zhè běnshū duì nǐ láishuō dú qǐlai tàinán le 。	This book is too difficult for you to read.
225	我什么都不想喝。	我什麼都不想喝。	wǒ shénme dōu bùxiǎng hē 。	I do not want to drink.
226	一块岩石从上面落下。	一塊岩石從上麵落下。	yīkuài yánshí cóng shàngmiàn luòxià 。	A rock falling from above.
227	我头痛。	我頭痛。	wǒ tóutòng 。	My head hurts.
228	布什继里根之后当上了总统。	布什繼裏根之後當上瞭總統。	bùshí jì lǐgēn zhīhòu dāngshàng le zǒngtǒng 。	Bush after Reagan became president.
229	他的努力没有成果。	他的努力沒有成果。	tā de nǔlì méiyǒu chéngguǒ 。	His efforts fruitless.
230	今天刮冷风。	今天颳冷風。	jīntiān guā lěngfēng 。	Today, cold wind blowing.
231	你在撒谎。	你在撒謊。	nǐ zài sāhuǎng 。	you are lying.
232	自助者天助。	自助者天助。	zìzhù zhě tiānzhù 。	God helps those who help themselves.
233	和你的车比起来，我的车很小。	和你的車比起來，我的車很小。	hé nǐ de chē bǐ qǐlai ， wǒ de chē hěnxiǎo 。	And compared to your car, my car is small.
234	他很年轻，更重要的是，他很帅。	他很年輕，更重要的是，他很帥。	tā hěn niánqīng ， gēng zhòngyào de shì ， tā hěnshuài 。	He is young, more importantly, he was handsome.
235	和她争辩是没用的。	和她爭辯是沒用的。	hé tā zhēngbiàn shì méiyòng de 。	And she is useless to argue.
236	太可惜了！	太可惜瞭！	tài kěxī le ！	What a pity!
237	听到她成功的消息，他很高兴。	聽到她成功的消息，他很高興。	tīngdào tā chénggōng de xiāoxi ， tā hěn gāoxìng 。	Heard the news of her success, he was happy.
238	男孩们窃窃私语，我知道他们准备做些什么。	男孩們竊竊私語，我知道他們準備做些什麼。	nánhái men qièqièsīyǔ ， wǒ zhīdào tāmen zhǔnbèi zuòxiē shénme 。	The boys whispering, I know they are ready to do.
239	我要预订一间6月3日的单人房。	我要預訂一間6月3日的單人房。	wǒyào yùdìng yījiàn liù yuè sān rì de dānrénfáng 。	I want to book a single room of June 3.
240	请帮我找一下我的钱包。	請幫我找一下我的錢包。	qǐng bāng wǒ zhǎo yīxià wǒ de qiánbāo 。	Please help me find my wallet.
241	她给我讲了一个有趣的故事。	她給我講瞭一個有趣的故事。	tā gěi wǒ jiǎng le yīgè yǒuqù de gùshi 。	She told me an interesting story.
242	他登上了前往洛杉矶的飞机。	他登上瞭前往洛杉磯的飛機。	tā dēngshàng le qiánwǎng luòshānjī de fēijī 。	He boarded a plane to Los Angeles.
243	什么时候开始？	什麼時候開始？	shénme shíhou kāishǐ ？	When does it begin?
244	他儿子小时候就死于癌症了。	他兒子小時候就死於癌癥瞭。	tā érzi xiǎoshíhou jiù sǐ yú áizhèng le 。	His son died of cancer a child.
245	这本书有精美的插图。	這本書有精美的插圖。	zhè běnshū yǒu jīngměi de chātú 。	This book has beautiful illustrations.
246	她和她妹妹一样亲切。	她和她妹妹一樣親切。	tā hé tā mèimei yīyàng qīnqiè 。	She and her sister the same kind.
247	随着时间的推移，比赛增加了规则以使之更安全。	隨著時間的推移，比賽增加瞭規則以使之更安全。	suízhe shíjiān de tuīyí ， bǐsài zēngjiā le guīzé yǐshǐ zhī gēng ānquán 。	Over time, increased competition rules to make it more secure.
248	他看上去是一个十足的绅士。	他看上去是一個十足的紳士。	tā kànshangqu shì yīgè shízú de shēnshì 。	He appears to be a perfect gentleman.
249	金子比水重得多。	金子比水重得多。	jīnzi bǐshuǐ chóngde duō 。	Gold is much heavier than water.
250	我们的任务到目前为止很轻松，但从现在开始将会变得很难。	我們的任務到目前為止很輕鬆，但從現在開始將會變得很難。	wǒmen de rènwu dào mùqiánwéizhǐ hěn qīngsōng ， dàn cóng xiànzài kāishǐ jiānghuì biànde hěnnán 。	Our task been easy so far, but from now on will become very difficult.
251	你自己拿蛋糕吃吧。	你自己拿蛋糕吃吧。	nǐ zìjǐ ná dàngāo chī ba 。	You get to eat cake.
252	他给我讲述了他的一生。	他給我講述瞭他的一生。	tā gěi wǒ jiǎngshù le tā de yīshēng 。	He told me about his life.
253	事故耽误了我们半小时。	事故耽誤瞭我們半小時。	shìgù dānwu le wǒmen bànxiǎoshí 。	Accident delayed us for half an hour.
254	这种秘密总有一天会被揭露的。	這種秘密總有一天會被揭露的。	zhèzhǒng mìmì zǒngyǒuyītiān huì bèi jiēlù de 。	This secret will one day be uncovered.
255	我没什么可依靠的了。	我沒什麼可依靠的瞭。	wǒ méishénme kě yīkào de le 。	I have nothing to rely on the.
256	我做完我的功课后，就读这本书。	我做完我的功課後，就讀這本書。	wǒ zuò wán wǒ de gōngkè hòu ， jiùdú zhè běnshū 。	After I finished my homework, studying this book.
257	能不能麻烦你告诉我去邻村怎么走？	能不能麻煩你告訴我去鄰村怎麼走？	néng bùnéng máfan nǐ gàosu wǒ qù líncūn zěnme zǒu ？	Please can you tell me how to get to the next village?
258	她住在罗素广场56号。	她住在羅素廣場56號。	tā zhù zài luósù guǎngchǎng wǔliù hào 。	She lives in Russell Square No. 56.
259	我们有很多听众。	我們有很多聽眾。	wǒmen yǒu hěnduō tīngzhòng 。	We have a lot of listeners.
260	请写信告诉我你们学校的情况。	請寫信告訴我你們學校的情況。	qǐng xiěxìn gàosu wǒ nǐmen xuéxiào de qíngkuàng 。	Please write and tell me about your school.
261	看见新鲜龙虾，我有了食欲。	看見新鮮龍蝦，我有瞭食欲。	kànjiàn xīnxiān lóngxiā ， wǒ yǒu le shíyù 。	See fresh lobster, I had appetite.
262	最后三周，Jim一直试图带我出去吃饭。	最後三周，Jim一直試圖帶我齣去吃飯。	zuìhòu sānzhōu ， jim yīzhí shìtú dài wǒ chūqù chīfàn 。	The last three weeks, Jim has been trying to take me out to dinner.
263	这狗跑得多快啊！	這狗跑得多快啊！	zhègǒu pǎo de duō kuài a ！	This dog run how it grows!
264	你上班迟到了。	你上班遲到瞭。	nǐ shàngbān chídào le 。	You late for work.
265	护士会告诉你怎么做。	護士會告訴你怎麼做。	hùshi huì gàosu nǐ zěnme zuò 。	The nurse will tell you how to do it.
266	不要相信一个你一点都不了解他过去的人。	不要相信一個你一點都不瞭解他過去的人。	bùyào xiāngxìn yīgè nǐ yīdiǎn dōu bù liǎojiě tā guòqu de rén 。	Do not believe the one you know nothing about his past.
267	下周我去温哥华看我妹妹。	下周我去溫哥華看我妹妹。	xiàzhōu wǒ qù wēngēhuá kàn wǒ mèimei 。	Next week I go to Vancouver to see my sister.
268	罗杰斯先生和史密斯小姐昨天宣布订婚。	羅傑斯先生和史密斯小姐昨天宣布訂婚。	luójiésī xiānsheng hé shǐmìsī xiǎojie zuótiān xuānbù dìnghūn 。	Mr. Rogers and Miss Smith announced their engagement yesterday.
269	你多久后需要它？	你多久後需要它？	nǐ duōjiǔ hòu xūyào tā ？	How long after you need it?
270	诚信是一种重要的美德。	誠信是一種重要的美德。	chéngxìn shì yīzhǒng zhòngyào de měidé 。	Honesty is an important virtue.
271	鲍勃第一个到达终点线。	鮑勃第一個到達終點綫。	bàobó dìyīgè dàodá zhōngdiǎnxiàn 。	Bob first to reach the finish line.
272	这是我见过最美的景色了。	這是我見過最美的景色瞭。	zhè shì wǒ jiàn guò zuìměi de jǐngsè le 。	This is the most beautiful scenery I've ever seen.
273	科学和数学我都喜欢。	科學和數學我都喜歡。	kēxué hé shùxué wǒ dōu xǐhuan 。	I like science and math.
274	我们的计划从一开始就出错了。	我們的計劃從一開始就齣錯瞭。	wǒmen de jìhuà cóng yī kāishǐ jiù chūcuò le 。	Our plan from the outset wrong.
275	她不喜欢我说话的方式。	她不喜歡我說話的方式。	tā bù xǐhuan wǒ shuōhuà de fāngshì 。	She did not like the way I talk.
276	他请求她给予优待。	他請求她給予優待。	tā qǐngqiú tā jǐyǔ yōudài 。	He asked her to give preferential treatment.
277	能不能请你把盐递给我？	能不能請你把鹽遞給我？	néng bùnéng qǐng nǐ bǎ yán dìgěi wǒ ？	Could you please pass the salt?
278	他熟睡着。	他熟睡著。	tā shúshuì zhe 。	He was asleep.
279	在这种天气下，我最好是待在家里而不要出去。	在這種天氣下，我最好是待在傢裏而不要齣去。	zài zhèzhǒng tiānqì xià ， wǒ zuìhǎo shì dàizàijiālǐ ér bùyào chūqù 。	In this weather, I'd better stay home and not go out was.
280	你不这么认为吗？	你不這麼認為嗎？	nǐ bù zhème rènwéi mǎ ？	Do not you think so?
281	Tom否认偷了钱。	Tom否認偷瞭錢。	tom fǒurèn tōu le qián 。	Tom denied stealing the money.
282	我想减肥。	我想減肥。	wǒ xiǎng jiǎnféi 。	I want to lose weight.
283	我听到这个消息很吃惊。	我聽到這個消息很吃驚。	wǒ tīngdào zhège xiāoxi hěn chījīng 。	I was surprised to hear the news.
284	她一直和她的兄弟争吵。	她一直和她的兄弟爭吵。	tā yīzhí hé tā de xiōngdì zhēngchǎo 。	She and her brother have been bickering.
285	只有为数不多的几个电视节目值得关注。	隻有為數不多的幾個電視節目值得關注。	zhǐyǒu wèishùbuduō de jǐge diànshìjiémù zhíde guānzhù 。	Only a few TV shows concern.
286	我不明白为什么你这么批评他。	我不明白為什麼你這麼批評他。	wǒ bù míngbai wèishénme nǐ zhème pīpíng tā 。	I do not understand why you are so critical of him.
287	你想再来杯酒吗？	你想再來杯酒嗎？	nǐ xiǎng zài lái bēijiǔ mǎ ？	Would you like another glass of wine?
288	他努力工作。	他努力工作。	tā nǔlì gōngzuò 。	He worked hard.
289	自由是有代价的。	自由是有代價的。	zìyóu shì yǒu dàijià de 。	Freedom comes at a price.
290	几分钟后，电话响了。	幾分鍾後，電話響瞭。	jǐfènzhōng hòu ， diànhuàxiǎng le 。	A few minutes later, the phone rang.
291	月球是地球唯一的卫星。	月球是地球唯一的衛星。	yuèqiú shì dìqiú wéiyī de wèixīng 。	The Moon is Earth's only satellite.
292	他和他的姐妹们目前都住在东京。	他和他的姐妹們目前都住在東京。	tā hé tā de jiěmèi men mùqián dōu zhù zài dōngjīng 。	He and his sisters currently live in Tokyo.
293	孩子们洗了他们的脚。	孩子們洗瞭他們的腳。	háizi men xǐ le tāmen de jiǎo 。	The children wash their feet.
294	我的计划是参观苏格兰的古堡。	我的計劃是參觀蘇格蘭的古堡。	wǒ de jìhuà shì cānguān sūgélán de gǔbǎo 。	My plan is to visit the Scottish castle.
